s	r	d	f	mean	sd
1	0.001	4	0.55	3.4	0.8
1	0.001	4	0.6	5	1.09544511501033
1	0.001	4	0.65	5	0.632455532033676
1	0.001	4	0.7	6	0.894427190999916
1	0.001	4	0.75	4.4	0.8
1	0.001	4	0.8	5.8	1.93907194296653
1	0.001	4	0.85	5	1.09544511501033
1	0.001	4	0.9	4.8	0.748331477354788
1	0.001	4	0.95	5	0
1	0.001	4	1	5.6	1.01980390271856
1	0.001	4	1.05	5.6	0.8
1	0.001	4	1.1	5	0.632455532033676
1	0.001	4	1.15	4.6	1.35646599662505
1	0.001	4	1.2	4.8	0.748331477354788
1	0.001	4	1.25	4.2	0.4
1	0.001	4	1.3	4.8	0.979795897113271
1	0.001	4	1.35	4.8	1.83303027798234
1	0.001	4	1.4	4.2	1.16619037896906
1	0.001	4	1.45	4.2	0.979795897113271
1	0.001	4	1.5	3.4	0.8
1	0.001	5	0.1	0	0
1	0.001	5	0.15	0	0
1	0.001	5	0.2	0	0
1	0.001	5	0.25	0.6	1.2
1	0.001	5	0.3	1.8	1.16619037896906
1	0.001	5	0.35	3.2	1.6
1	0.001	5	0.4	5.2	2.4
1	0.001	5	0.45	4.8	1.16619037896906
1	0.001	5	0.5	5.8	1.72046505340853
1	0.001	5	0.55	6.2	1.16619037896906
1	0.001	5	0.6	5.2	0.748331477354788
1	0.001	5	0.65	6.4	0.489897948556636
1	0.001	5	0.7	6	0.632455532033676
1	0.001	5	0.75	6.8	1.46969384566991
1	0.001	5	0.8	6.6	1.01980390271856
1	0.001	5	0.85	5.8	0.748331477354788
1	0.001	5	0.9	4.6	0.489897948556636
1	0.001	5	0.95	5.2	1.16619037896906
1	0.001	5	1	5.2	0.979795897113271
1	0.001	5	1.05	4.4	0.8
1	0.001	5	1.1	5	1.09544511501033
1	0.001	5	1.15	4.2	0.748331477354788
1	0.001	5	1.2	3.6	0.489897948556636
1	0.001	5	1.25	3.4	0.489897948556636
1	0.001	5	1.3	3.6	1.01980390271856
1	0.001	5	1.35	3.2	0.748331477354788
1	0.001	5	1.4	3.8	0.748331477354788
1	0.001	5	1.45	5	0.894427190999916
1	0.001	5	1.5	4	1.26491106406735
1	0.001	6	0.1	0	0
1	0.001	6	0.15	0	0
1	0.001	6	0.2	0.8	0.979795897113271
1	0.001	6	0.25	1.4	1.49666295470958
1	0.001	6	0.3	2.2	1.93907194296653
1	0.001	6	0.35	3.8	2.4
1	0.001	6	0.4	7	1.4142135623731
1	0.001	6	0.45	7.4	2.0591260281974
1	0.001	6	0.5	5.6	1.01980390271856
1	0.001	6	0.55	6.6	1.35646599662505
1	0.001	6	0.6	7.2	1.6
1	0.001	6	0.65	7.8	0.979795897113271
1	0.001	6	0.7	7.8	1.16619037896906
1	0.001	6	0.75	5	1.09544511501033
1	0.001	6	0.8	6	1.4142135623731
1	0.001	6	0.85	6.6	1.35646599662505
1	0.001	6	0.9	6.6	1.95959179422654
1	0.001	6	0.95	4.2	0.4
1	0.001	6	1	5.2	2.13541565040626
1	0.001	6	1.05	5	1.4142135623731
1	0.001	6	1.1	5	0.894427190999916
1	0.001	6	1.15	3.4	0.8
1	0.001	6	1.2	4.2	1.46969384566991
1	0.001	6	1.25	4	0.894427190999916
1	0.001	6	1.3	3.4	0.8
1	0.001	6	1.35	3.4	0.489897948556636
1	0.001	6	1.4	4	0.894427190999916
1	0.001	6	1.45	3.6	0.489897948556636
1	0.001	6	1.5	4.4	1.85472369909914
1	0.001	7	0.1	0	0
1	0.001	7	0.15	0	0
1	0.001	7	0.2	1	0.894427190999916
1	0.001	7	0.25	2.6	1.95959179422654
1	0.001	7	0.3	5.2	3.18747549010185
1	0.001	7	0.35	4.4	1.01980390271856
1	0.001	7	0.4	7	1.67332005306815
1	0.001	7	0.45	8	1.4142135623731
1	0.001	7	0.5	7	1.4142135623731
1	0.001	7	0.55	8.4	1.2
1	0.001	7	0.6	7.6	1.85472369909914
1	0.001	7	0.65	7.8	0.979795897113271
1	0.001	7	0.7	6.2	1.16619037896906
1	0.001	7	0.75	5.4	1.01980390271856
1	0.001	7	0.8	6	1.4142135623731
1	0.001	7	0.85	5.8	0.748331477354788
1	0.001	7	0.9	4.2	0.748331477354788
1	0.001	7	0.95	5.6	1.2
1	0.001	7	1	4.6	1.01980390271856
1	0.001	7	1.05	4	0.632455532033676
1	0.001	7	1.1	3.6	1.01980390271856
1	0.001	7	1.15	4.6	0.489897948556636
1	0.001	7	1.2	3.8	0.4
1	0.001	7	1.25	3.6	0.8
1	0.001	7	1.3	3.8	0.748331477354788
1	0.001	7	1.35	3.2	1.16619037896906
1	0.001	7	1.4	3.4	0.8
1	0.001	7	1.45	3.6	0.8
1	0.001	7	1.5	3.8	1.16619037896906
1	0.001	8	0.1	0	0
1	0.001	8	0.15	0	0
1	0.001	8	0.2	0.4	0.8
1	0.001	8	0.25	2.6	1.2
1	0.001	8	0.3	4.2	3.31058907144937
1	0.001	8	0.35	6.4	2.24499443206436
1	0.001	8	0.4	7.2	2.22710574513201
1	0.001	8	0.45	8	1.54919333848297
1	0.001	8	0.5	7.8	1.46969384566991
1	0.001	8	0.55	7.8	2.31516738055805
1	0.001	8	0.6	7	1.54919333848297
1	0.001	8	0.65	6.6	1.01980390271856
1	0.001	8	0.7	6.8	0.979795897113271
1	0.001	8	0.75	5.4	1.2
1	0.001	8	0.8	5.8	0.979795897113271
1	0.001	8	0.85	5	0.632455532033676
1	0.001	8	0.9	5.4	1.01980390271856
1	0.001	8	0.95	4.8	1.16619037896906
1	0.001	8	1	5	1.4142135623731
1	0.001	8	1.05	4.8	0.748331477354788
1	0.001	8	1.1	4	0.632455532033676
1	0.001	8	1.15	4.2	0.4
1	0.001	8	1.2	3	1.09544511501033
1	0.001	8	1.25	4	1.09544511501033
1	0.001	8	1.3	4	1.09544511501033
1	0.001	8	1.35	4.4	0.8
1	0.001	8	1.4	2.8	0.748331477354788
1	0.001	8	1.45	3.4	0.489897948556636
1	0.001	8	1.5	3.2	0.748331477354788
1	0.001	9	0.1	0	0
1	0.001	9	0.15	0	0
1	0.001	9	0.2	2.2	3.12409987036266
1	0.001	9	0.25	2.4	1.35646599662505
1	0.001	9	0.3	6	2.28035085019828
1	0.001	9	0.35	7.6	2.0591260281974
1	0.001	9	0.4	7.8	2.03960780543711
1	0.001	9	0.45	7.2	2.4
1	0.001	9	0.5	8.4	1.01980390271856
1	0.001	9	0.55	7.4	2.41660919471891
1	0.001	9	0.6	7.6	1.85472369909914
1	0.001	9	0.65	6.8	1.16619037896906
1	0.001	9	0.7	5.8	1.32664991614216
1	0.001	9	0.75	6	1.09544511501033
1	0.001	9	0.8	6.2	2.03960780543711
1	0.001	9	0.85	5.2	2.13541565040626
1	0.001	9	0.9	4.4	1.01980390271856
1	0.001	9	0.95	4.4	0.8
1	0.001	9	1	4	0.632455532033676
1	0.001	9	1.05	4	0.894427190999916
1	0.001	9	1.1	4.6	0.8
1	0.001	9	1.15	4.6	0.489897948556636
1	0.001	9	1.2	5.4	1.01980390271856
1	0.001	9	1.25	3.6	0.8
1	0.001	9	1.3	3.8	0.748331477354788
1	0.001	9	1.35	4	1.09544511501033
1	0.001	9	1.4	3.8	0.4
1	0.001	9	1.45	3.4	0.489897948556636
1	0.001	9	1.5	3	0.894427190999916
1	0.001	10	0.1	0	0
1	0.001	10	0.15	0	0
1	0.001	10	0.2	2.2	2.13541565040626
1	0.001	10	0.25	4.6	1.95959179422654
1	0.001	10	0.3	7.8	3.37045990927054
1	0.001	10	0.35	7.8	1.93907194296653
1	0.001	10	0.4	8.4	1.35646599662505
1	0.001	10	0.45	9.4	1.01980390271856
1	0.001	10	0.5	8.2	0.748331477354788
1	0.001	10	0.55	6.4	1.49666295470958
1	0.001	10	0.6	6.4	1.01980390271856
1	0.001	10	0.65	6	0.632455532033676
1	0.001	10	0.7	6.8	0.748331477354788
1	0.001	10	0.75	6.8	0.979795897113271
1	0.001	10	0.8	5.6	1.35646599662505
1	0.001	10	0.85	6.2	1.16619037896906
1	0.001	10	0.9	5.2	0.979795897113271
1	0.001	10	0.95	4.6	0.8
1	0.001	10	1	4.6	0.489897948556636
1	0.001	10	1.05	4.4	0.8
1	0.001	10	1.1	3.2	1.32664991614216
1	0.001	10	1.15	3.4	1.01980390271856
1	0.001	10	1.2	4	1.26491106406735
1	0.001	10	1.25	3.2	0.979795897113271
1	0.001	10	1.3	3	0.632455532033676
1	0.001	10	1.35	3.2	0.979795897113271
1	0.001	10	1.4	3.2	0.4
1	0.001	10	1.45	3.8	1.16619037896906
1	0.001	10	1.5	2.6	1.01980390271856
1	0.01	1	0.1	0	0
1	0.01	1	0.15	0	0
1	0.01	1	0.2	0	0
1	0.01	1	0.25	1.25	1.08972473588517
1	0.01	1	0.3	0.75	0.433012701892219
1	0.01	1	0.35	1	0
1	0.01	1	0.4	1	0
1	0.01	1	0.45	1.6	0.8
1	0.01	1	0.5	2.2	1.16619037896906
1	0.01	1	0.55	2.4	1.85472369909914
1	0.01	1	0.6	2.25	0.433012701892219
1	0.01	1	0.65	3	1.78885438199983
1	0.01	1	0.7	3.2	2.99332590941915
1	0.01	1	0.75	1.2	0.4
1	0.01	1	0.8	3.2	2.63818119165458
1	0.01	1	0.85	2.8	2.22710574513201
1	0.01	1	0.9	2.2	0.979795897113271
1	0.01	1	0.95	2.4	1.35646599662505
1	0.01	1	1	3.6	2.24499443206436
1	0.01	1	1.05	2.4	1.35646599662505
1	0.01	1	1.1	2.2	0.979795897113271
1	0.01	1	1.15	4	2.0976176963403
1	0.01	1	1.2	3.6	1.85472369909914
1	0.01	1	1.25	3.6	2.93938769133981
1	0.01	1	1.3	2.8	1.16619037896906
1	0.01	1	1.35	3.4	1.62480768092719
1	0.01	1	1.4	4	0.894427190999916
1	0.01	1	1.45	3.4	2.24499443206436
1	0.01	1	1.5	3.4	1.2
1	0.01	2	0.1	0	0
1	0.01	2	0.15	0	0
1	0.01	2	0.2	1.2	1.93907194296653
1	0.01	2	0.25	1.4	0.489897948556636
1	0.01	2	0.3	1.8	1.16619037896906
1	0.01	2	0.35	2.6	0.489897948556636
1	0.01	2	0.4	4	1.09544511501033
1	0.01	2	0.45	5	1.67332005306815
1	0.01	2	0.5	4.6	1.85472369909914
1	0.01	2	0.55	3.8	1.93907194296653
1	0.01	2	0.6	6.2	1.6
1	0.01	2	0.65	3.4	2.33238075793812
1	0.01	2	0.7	5	2.96647939483827
1	0.01	2	0.75	4	2.28035085019828
1	0.01	2	0.8	5.2	2.78567765543682
1	0.01	2	0.85	6.2	2.99332590941915
1	0.01	2	0.9	7	1.78885438199983
1	0.01	2	0.95	7	2.96647939483827
1	0.01	2	1	7.4	1.62480768092719
1	0.01	2	1.05	6.4	2.1540659228538
1	0.01	2	1.1	6.4	2.0591260281974
1	0.01	2	1.15	5.2	2.31516738055805
1	0.01	2	1.2	5.6	2.0591260281974
1	0.01	2	1.25	9.25	3.76662979332984
1	0.01	2	1.3	8	4.60434577328853
1	0.01	2	1.35	5.4	0.8
1	0.01	2	1.4	7	1.26491106406735
1	0.01	2	1.45	7.25	1.6393596310755
1	0.01	2	1.5	5.8	0.979795897113271
1	0.01	3	0.1	0	0
1	0.01	3	0.15	0	0
1	0.01	3	0.2	1.2	0.4
1	0.01	3	0.25	1.8	0.748331477354788
1	0.01	3	0.3	4.2	2.03960780543711
1	0.01	3	0.35	6.2	1.93907194296653
1	0.01	3	0.4	5.8	1.6
1	0.01	3	0.45	5.4	1.35646599662505
1	0.01	3	0.5	5.4	1.49666295470958
1	0.01	3	0.55	6.8	2.48193472919817
1	0.01	3	0.6	11.6	3.8262252939418
1	0.01	3	0.65	7.4	1.74355957741627
1	0.01	3	0.7	6	1.26491106406735
1	0.01	3	0.75	7.6	0.489897948556636
1	0.01	3	0.8	7.2	0.748331477354788
1	0.01	3	0.85	7.4	1.95959179422654
1	0.01	3	0.9	11.6	1.85472369909914
1	0.01	3	0.95	10	4
1	0.01	3	1	11	2.68328157299975
1	0.01	3	1.05	9	2.44948974278318
1	0.01	3	1.1	11.8	3.96988664825584
1	0.01	3	1.15	8	0.632455532033676
1	0.01	3	1.2	8.2	3.18747549010185
1	0.01	3	1.25	10.6	2.41660919471891
1	0.01	3	1.3	7.6	4.27083130081252
1	0.01	3	1.35	8.75	2.1650635094611
1	0.01	3	1.4	7.6	2.41660919471891
1	0.01	3	1.45	8.2	1.6
1	0.01	3	1.5	9.75	4.9180788932265
1	0.01	4	0.1	0	0
1	0.01	4	0.15	0.8	1.16619037896906
1	0.01	4	0.2	3.6	2.41660919471891
1	0.01	4	0.25	4.4	3.38230690505755
1	0.01	4	0.3	7.8	2.48193472919817
1	0.01	4	0.35	8	2.82842712474619
1	0.01	4	0.4	7.8	3.96988664825584
1	0.01	4	0.45	9	2.82842712474619
1	0.01	4	0.5	7	1.4142135623731
1	0.01	4	0.55	12.4	1.35646599662505
1	0.01	4	0.6	8	2.28035085019828
1	0.01	4	0.65	11.4	1.2
1	0.01	4	0.7	11.2	3.54400902933387
1	0.01	4	0.75	9.4	2.93938769133981
1	0.01	4	0.8	12.8	1.72046505340853
1	0.01	4	0.85	9.6	2.0591260281974
1	0.01	4	0.9	11	1.67332005306815
1	0.01	4	0.95	11.8	2.48193472919817
1	0.01	4	1	11.8	4.16653333119993
1	0.01	4	1.05	13.2	2.92574776766556
1	0.01	4	1.1	7.6	1.62480768092719
1	0.01	4	1.15	10.8	2.03960780543711
1	0.01	4	1.2	9.4	3.61109401705356
1	0.01	4	1.25	9.4	2.72763633939717
1	0.01	4	1.3	9.6	3.72021504754765
1	0.01	4	1.35	7.5	2.69258240356725
1	0.01	4	1.4	7.4	1.85472369909914
1	0.01	4	1.45	7.6	0.8
1	0.01	4	1.5	7.75	3.11247489949718
1	0.01	5	0.1	0	0
1	0.01	5	0.15	4.2	4.48998886412873
1	0.01	5	0.2	4	2
1	0.01	5	0.25	8.6	1.62480768092719
1	0.01	5	0.3	8.8	3.31058907144937
1	0.01	5	0.35	11	2.44948974278318
1	0.01	5	0.4	10.6	1.49666295470958
1	0.01	5	0.45	12	3.9496835316263
1	0.01	5	0.5	10.4	2.72763633939717
1	0.01	5	0.55	15.4	6.34350061086148
1	0.01	5	0.6	14	3.9496835316263
1	0.01	5	0.65	12.2	2.4
1	0.01	5	0.7	14.2	2.03960780543711
1	0.01	5	0.75	13.8	1.32664991614216
1	0.01	5	0.8	11.6	3.44093010681705
1	0.01	5	0.85	14	2.82842712474619
1	0.01	5	0.9	12.6	4.12795348811006
1	0.01	5	0.95	11.6	2.0591260281974
1	0.01	5	1	10.4	3.26190128606002
1	0.01	5	1.05	10.2	2.78567765543682
1	0.01	5	1.1	8.8	2.78567765543682
1	0.01	5	1.15	6.4	1.85472369909914
1	0.01	5	1.2	8.2	2.63818119165458
1	0.01	5	1.25	8.6	1.49666295470958
1	0.01	5	1.3	9	1.89736659610103
1	0.01	5	1.35	5	1.09544511501033
1	0.01	5	1.4	6.8	1.46969384566991
1	0.01	5	1.45	9	2.68328157299975
1	0.01	5	1.5	7.6	3.00665927567458
1	0.01	6	0.1	1.4	1.95959179422654
1	0.01	6	0.15	2.5	2.69258240356725
1	0.01	6	0.2	4	1.54919333848297
1	0.01	6	0.25	11.3333333333333	1.69967317119759
1	0.01	6	0.3	12.8	1.93907194296653
1	0.01	6	0.35	10.6	1.49666295470958
1	0.01	6	0.4	12.2	3.81575680566778
1	0.01	6	0.45	11	2.28035085019828
1	0.01	6	0.5	13	2.28035085019828
1	0.01	6	0.55	14.2	1.46969384566991
1	0.01	6	0.6	16	2.44948974278318
1	0.01	6	0.65	16.25	2.8613807855649
1	0.01	6	0.7	14.6	4.17612260356422
1	0.01	6	0.75	14	1.67332005306815
1	0.01	6	0.8	12.4	2.41660919471891
1	0.01	6	0.85	12.8	1.72046505340853
1	0.01	6	0.9	9.6	3.13687742827162
1	0.01	6	0.95	9.2	3.42928563989645
1	0.01	6	1	6.8	2.03960780543711
1	0.01	6	1.05	9	1.78885438199983
1	0.01	6	1.1	10.8	4.01995024844836
1	0.01	6	1.15	9.5	2.95803989154981
1	0.01	6	1.2	6.8	0.748331477354788
1	0.01	6	1.25	8.6	3.13687742827162
1	0.01	6	1.3	7.8	1.72046505340853
1	0.01	6	1.35	6.6	1.62480768092719
1	0.01	6	1.4	4.6	1.01980390271856
1	0.01	6	1.45	6	2.75680975041804
1	0.01	6	1.5	7.8	2.71293199325011
1	0.01	7	0.1	0	0
1	0.01	7	0.15	2	2.0976176963403
1	0.01	7	0.2	8	3.67423461417477
1	0.01	7	0.25	10.8	1.93907194296653
1	0.01	7	0.3	12.8	2.71293199325011
1	0.01	7	0.35	10.4	1.62480768092719
1	0.01	7	0.4	16.4	3.38230690505755
1	0.01	7	0.45	15.4	3.72021504754765
1	0.01	7	0.5	15.2	4.1182520563948
1	0.01	7	0.55	15.8	3.65513337649941
1	0.01	7	0.6	16.2	6.04648658313239
1	0.01	7	0.65	14	3.39116499156263
1	0.01	7	0.7	12.4	2.0591260281974
1	0.01	7	0.75	11.8	1.16619037896906
1	0.01	7	0.8	12.2	3.76297754444536
1	0.01	7	0.85	8.4	4.07921561087423
1	0.01	7	0.9	9.2	2.03960780543711
1	0.01	7	0.95	9.2	1.6
1	0.01	7	1	10	2.44948974278318
1	0.01	7	1.05	9.2	1.93907194296653
1	0.01	7	1.1	8.8	1.6
1	0.01	7	1.15	7.8	2.4
1	0.01	7	1.2	8.4	1.49666295470958
1	0.01	7	1.25	7.2	0.748331477354788
1	0.01	7	1.3	10	1.4142135623731
1	0.01	7	1.35	5.6	1.62480768092719
1	0.01	7	1.4	7.4	3.00665927567458
1	0.01	7	1.45	7.8	1.46969384566991
1	0.01	7	1.5	5.2	1.6
1	0.01	8	0.1	0.4	0.8
1	0.01	8	0.15	4.4	1.2
1	0.01	8	0.2	12.6	2.65329983228432
1	0.01	8	0.25	15	2
1	0.01	8	0.3	15	1.4142135623731
1	0.01	8	0.35	17.8	3.18747549010185
1	0.01	8	0.4	17.75	2.1650635094611
1	0.01	8	0.45	16.25	2.9474565306379
1	0.01	8	0.5	18.8	2.03960780543711
1	0.01	8	0.55	16	2.5298221281347
1	0.01	8	0.6	15.75	3.89711431702997
1	0.01	8	0.65	11.8	2.78567765543682
1	0.01	8	0.7	11.25	2.38484800354236
1	0.01	8	0.75	12.4	2.33238075793812
1	0.01	8	0.8	10.6	3.97994974842648
1	0.01	8	0.85	10.6	2.57681974534503
1	0.01	8	0.9	8.25	2.27760839478607
1	0.01	8	0.95	12.8	2.63818119165458
1	0.01	8	1	6.4	1.35646599662505
1	0.01	8	1.05	8.8	2.63818119165458
1	0.01	8	1.1	8.4	2.8
1	0.01	8	1.15	8.4	2.8
1	0.01	8	1.2	6.8	0.979795897113271
1	0.01	8	1.25	6	2.23606797749979
1	0.01	8	1.3	5.6	1.01980390271856
1	0.01	8	1.35	7.8	2.85657137141714
1	0.01	8	1.4	7.2	2.31516738055805
1	0.01	8	1.45	6.2	1.6
1	0.01	8	1.5	5.25	0.433012701892219
1	0.01	9	0.1	3.6	4.31740662898458
1	0.01	9	0.15	7.6	3.61109401705356
1	0.01	9	0.2	14.6	4.4988887516808
1	0.01	9	0.25	15.4	3.55527776692624
1	0.01	9	0.3	17.4	2.49799919935936
1	0.01	9	0.35	17.8	3.24961536185438
1	0.01	9	0.4	19.2	5.63560112144215
1	0.01	9	0.45	15.8	3.48711915483254
1	0.01	9	0.5	15.8	3.86781592116274
1	0.01	9	0.55	13.6	2.8
1	0.01	9	0.6	14	3.40587727318528
1	0.01	9	0.65	11.2	2.31516738055804
1	0.01	9	0.7	11.4	1.35646599662505
1	0.01	9	0.75	10.8	2.4
1	0.01	9	0.8	8.6	2.87054001888146
1	0.01	9	0.85	6.6	1.49666295470958
1	0.01	9	0.9	10.2	1.72046505340853
1	0.01	9	0.95	8.4	2.57681974534503
1	0.01	9	1	7.8	1.72046505340853
1	0.01	9	1.05	8.2	1.46969384566991
1	0.01	9	1.1	5.8	2.78567765543682
1	0.01	9	1.15	6.6	3.26190128606002
1	0.01	9	1.2	6.6	1.49666295470958
1	0.01	9	1.25	7.4	1.85472369909914
1	0.01	9	1.3	6.4	1.35646599662505
1	0.01	9	1.35	6.8	1.16619037896906
1	0.01	9	1.4	3.8	0.748331477354788
1	0.01	9	1.45	7	1.22474487139159
1	0.01	9	1.5	6	1.78885438199983
1	0.01	10	0.1	1	1.73205080756888
1	0.01	10	0.15	7.6	4.63033476111609
1	0.01	10	0.2	12.8	3.96988664825584
1	0.01	10	0.25	16.8	2.92574776766556
1	0.01	10	0.3	19	4.19523539268061
1	0.01	10	0.35	18.6	3.26190128606002
1	0.01	10	0.4	17.8	3.42928563989645
1	0.01	10	0.45	18.6	4.63033476111609
1	0.01	10	0.5	17.2	2.71293199325011
1	0.01	10	0.55	14.2	3.12409987036266
1	0.01	10	0.6	13	2.44948974278318
1	0.01	10	0.65	11	1.4142135623731
1	0.01	10	0.7	9.8	2.4
1	0.01	10	0.75	8.4	1.49666295470958
1	0.01	10	0.8	8.2	2.31516738055804
1	0.01	10	0.85	8.2	1.93907194296653
1	0.01	10	0.9	8	3.46410161513775
1	0.01	10	0.95	9.4	2.72763633939717
1	0.01	10	1	7.4	2.1540659228538
1	0.01	10	1.05	8.5	2.06155281280883
1	0.01	10	1.1	7.8	1.6
1	0.01	10	1.15	6.6	1.85472369909914
1	0.01	10	1.2	7.8	1.6
1	0.01	10	1.25	6.8	2.31516738055805
1	0.01	10	1.3	5.2	1.32664991614216
1	0.01	10	1.35	5.6	1.35646599662505
1	0.01	10	1.4	6.5	2.95803989154981
1	0.01	10	1.45	7	1.89736659610103
1	0.01	10	1.5	6.2	1.93907194296653
